clave,valor,price
10092.0,"['Casual', 'Simulation']",4.99
10093.0,"['Action', 'Adventure', 'Indie']",5.99
10094.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",0.0
10095.0,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",39.99
10096.0,"['Action', 'Indie']",9.99
10097.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",29.99
10098.0,"['Adventure', 'Indie']",49.99
10099.0,"['Action', 'Adventure', 'Indie']",0.0
10100.0,"['Action', 'Indie']",0.99
10101.0,"['Adventure', 'Casual', 'Free to Play', 'Indie']",3.99
10102.0,"['Adventure', 'Indie', 'RPG', 'Strategy']",9.99
10103.0,"['Indie', 'RPG', 'Strategy']",3.99
10104.0,['Sports'],0.99
10105.0,"['Indie', 'RPG']",7.99
10106.0,"['Action', 'Indie']",9.99
10107.0,"['Adventure', 'Indie', 'RPG', 'Early Access']",2.99
10108.0,"['Action', 'RPG']",59.99
10109.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",19.99
10110.0,"['Action', 'Casual', 'Indie', 'Strategy']",29.99
10111.0,"['Casual', 'Indie', 'Racing']",19.99
10112.0,"['Action', 'Adventure', 'Indie', 'Early Access']",1.99
10113.0,"['Adventure', 'Indie', 'Sports']",4.99
10114.0,"['Adventure', 'Casual', 'Free to Play']",15.99
10115.0,"['Adventure', 'Casual', 'Free to Play']",0.0
10116.0,"['Adventure', 'Casual', 'Free to Play']",29.99
10117.0,"['Adventure', 'Casual', 'Free to Play']",0.99
10118.0,"['Adventure', 'Casual', 'Free to Play']",1.99
10119.0,"['Casual', 'Indie', 'Strategy']",6.99
10120.0,"['Casual', 'Indie', 'Early Access']",7.99
10121.0,"['Adventure', 'Casual', 'Indie']",6.99
10122.0,"['Action', 'Sports']",2.99
10123.0,['Simulation'],9.99
10124.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",4.99
10126.0,"['Action', 'Indie', 'Early Access']",3.99
10127.0,"['Adventure', 'Simulation', 'Sports']",4.99
10128.0,"['Casual', 'Free to Play', 'Indie']",4.99
10129.0,"['Casual', 'Free to Play', 'Indie']",4.99
10130.0,"['Casual', 'Free to Play', 'Indie']",11.99
10131.0,"['Casual', 'Free to Play', 'Indie']",10.99
10132.0,"['Casual', 'Free to Play', 'Indie']",1.99
10133.0,"['Casual', 'Free to Play', 'Indie']",0.0
10134.0,"['Casual', 'Free to Play', 'Indie']",34.99
10135.0,"['Casual', 'Free to Play', 'Indie']",1.99
10136.0,"['Casual', 'Free to Play', 'Indie']",24.99
10137.0,"['Casual', 'Free to Play', 'Indie']",1.99
10138.0,"['Casual', 'Free to Play', 'Indie']",39.99
10139.0,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",6.99
10140.0,"['Casual', 'Free to Play', 'Indie']",8.99
10141.0,"['Casual', 'Free to Play', 'Indie']",2.99
10142.0,"['Casual', 'Free to Play', 'Indie']",9.99
10143.0,"['Casual', 'Free to Play', 'Indie']",5.99
10144.0,"['Casual', 'Free to Play', 'Indie']",7.99
10145.0,"['Casual', 'Free to Play', 'Indie']",4.99
10146.0,"['Casual', 'Free to Play', 'Indie']",2.99
10147.0,['RPG'],19.99
10148.0,"['Casual', 'Free to Play', 'Indie']",7.99
10149.0,"['Casual', 'Free to Play', 'Indie']",0.99
10150.0,"['Casual', 'Free to Play', 'Indie']",2.99
10151.0,"['Casual', 'Free to Play', 'Indie']",6.99
10152.0,['RPG'],3.99
10153.0,"['Casual', 'Indie', 'Strategy']",7.99
10154.0,"['Adventure', 'Casual', 'Free to Play', 'Strategy', 'Early Access']",9.99
10155.0,"['Action', 'Indie']",5.99
10156.0,"['Casual', 'Free to Play', 'Indie']",9.99
10157.0,"['Casual', 'Free to Play', 'Indie']",7.99
10158.0,"['Casual', 'Free to Play', 'Indie']",6.99
10159.0,"['Adventure', 'Indie', 'Simulation']",2.99
10160.0,"['Casual', 'Free to Play', 'Indie']",19.99
10161.0,"['Action', 'RPG']",39.99
10162.0,"['Adventure', 'Indie', 'RPG']",24.99
10163.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",17.99
10164.0,['Strategy'],4.99
10165.0,"['Action', 'Casual', 'Indie']",9.99
10166.0,"['Action', 'Adventure', 'Indie', 'RPG']",1.99
10167.0,"['Casual', 'Indie']",9.99
10168.0,"['Action', 'Adventure', 'Indie']",9.99
10170.0,"['Indie', 'Simulation', 'Sports', 'Strategy']",11.99
10171.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",19.99
10173.0,"['Action', 'Indie']",9.99
10174.0,['Indie'],9.99
10175.0,"['Action', 'Adventure', 'Casual', 'Indie']",14.99
10176.0,"['Action', 'Strategy']",24.99
10177.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",49.99
10178.0,['Simulation'],99.99
10179.0,"['Action', 'Adventure', 'Indie']",6.99
10180.0,"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",4.99
10181.0,['Casual'],6.99
10182.0,"['Action', 'Indie']",3.99
10183.0,"['Action', 'Indie']",4.99
10185.0,"['Adventure', 'Indie', 'Simulation']",29.99
10186.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']",39.99
10187.0,['Indie'],5.99
10188.0,"['Action', 'Indie']",9.99
10189.0,"['Action', 'Adventure', 'Indie']",4.99
10190.0,"['Casual', 'Indie']",7.99
10191.0,"['Adventure', 'Indie']",9.99
10192.0,"['Adventure', 'RPG']",0.99
10193.0,"['Casual', 'Indie']",1.99
10194.0,"['Action', 'Casual', 'Indie']",0.99
10195.0,"['Casual', 'Indie']",9.99
10196.0,"['Action', 'Casual', 'Indie']",14.99
10197.0,"['Action', 'Adventure', 'RPG']",24.99
10198.0,"['Adventure', 'Casual', 'Indie']",14.99
10199.0,"['Indie', 'Strategy']",24.99
10200.0,"['Action', 'Adventure', 'RPG', 'Early Access']",24.99
10201.0,"['Adventure', 'Casual', 'Indie']",24.99
10202.0,"['Action', 'Casual', 'Indie', 'Early Access']",8.99
10203.0,"['Action', 'Indie', 'Racing', 'Sports', 'Early Access']",9.99
10204.0,"['Adventure', 'Casual', 'Indie']",14.99
10205.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",9.99
10206.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",34.99
10207.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",34.99
10208.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",6.99
10209.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",14.99
10210.0,"['Action', 'Adventure', 'Indie', 'Early Access']",0.0
10211.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",4.99
10212.0,"['Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",3.99
10213.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",4.99
10214.0,"['Casual', 'Simulation']",1.99
10215.0,"['Casual', 'Simulation']",2.99
10216.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.99
10217.0,"['Casual', 'Simulation']",1.99
10218.0,"['Casual', 'Simulation']",1.99
10219.0,"['Adventure', 'Indie']",1.99
10220.0,"['Action', 'Indie', 'RPG']",1.99
10221.0,"['Action', 'Adventure', 'Indie']",1.99
10222.0,"['Casual', 'Indie', 'Simulation']",1.99
10223.0,"['Action', 'Casual', 'Indie']",1.99
10224.0,['RPG'],1.99
10225.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",1.99
10226.0,"['Adventure', 'Casual', 'Indie', 'RPG']",0.99
10227.0,"['Adventure', 'Indie', 'Strategy', 'Early Access']",1.99
10228.0,"['Action', 'Adventure', 'Racing', 'RPG']",1.99
10229.0,"['Casual', 'Indie', 'Racing']",9.99
10230.0,"['Casual', 'Indie', 'Strategy']",1.99
10231.0,"['Action', 'Casual', 'Indie', 'Simulation']",0.99
10232.0,"['Indie', 'RPG', 'Strategy']",1.99
10233.0,"['Indie', 'RPG', 'Strategy']",1.99
10234.0,['Adventure'],1.99
10235.0,"['Indie', 'RPG', 'Strategy']",1.99
10236.0,"['Action', 'Casual', 'Indie']",0.0
10237.0,['Action'],6.99
10238.0,"['Design &amp; Illustration', 'Web Publishing']",5.99
10239.0,"['Casual', 'Indie']",4.99
10240.0,"['Casual', 'Indie', 'Strategy']",1.99
10241.0,"['Casual', 'Indie', 'Strategy']",2.99
10242.0,"['Action', 'Free to Play']",1.99
10243.0,"['Animation &amp; Modeling', 'Video Production']",4.99
10244.0,"['Action', 'Free to Play']",0.0
10245.0,"['Action', 'Indie']",14.99
10246.0,"['Action', 'Casual', 'Indie']",4.99
10247.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",19.99
10248.0,"['Action', 'Casual', 'Indie', 'Simulation']",19.99
10249.0,"['Action', 'Strategy']",19.99
10250.0,['Simulation'],19.99
10251.0,"['Design &amp; Illustration', 'Photo Editing']",19.99
10252.0,"['Adventure', 'Casual', 'Indie']",19.99
10253.0,"['Simulation', 'Strategy']",19.99
10254.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",12.99
10255.0,"['Action', 'Indie']",4.99
10256.0,"['Action', 'Adventure', 'Indie']",13.99
10257.0,"['Action', 'Indie', 'Early Access']",3.99
10258.0,"['Adventure', 'Indie']",6.99
10259.0,"['Adventure', 'Indie', 'RPG']",29.99
10260.0,"['Adventure', 'Indie']",3.99
10261.0,"['Indie', 'Racing', 'Sports']",3.99
10262.0,['RPG'],3.33
10263.0,"['Action', 'Indie', 'Early Access']",69.99
10264.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",4.99
10265.0,"['Action', 'Indie']",2.99
10266.0,"['Action', 'Indie']",0.0
10267.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",4.99
10268.0,"['Action', 'Free to Play', 'Strategy']",1.99
10269.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",2.99
10270.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",14.99
10271.0,"['Action', 'Indie']",2.99
10272.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",4.99
10273.0,"['Action', 'Indie', 'Strategy']",14.99
10274.0,"['Adventure', 'Casual', 'Indie']",2.99
10275.0,"['Simulation', 'Sports']",0.0
10276.0,"['Casual', 'Indie']",24.99
10277.0,"['Free to Play', 'Strategy', 'Early Access']",12.99
10278.0,['Utilities'],3.99
10279.0,"['Casual', 'Simulation']",2.99
10280.0,['Racing'],2.99
10281.0,"['Casual', 'Simulation']",19.99
10282.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",1.99
10283.0,['Utilities'],4.99
10284.0,['Racing'],1.99
10285.0,"['Casual', 'Indie']",19.99
10286.0,"['Casual', 'Simulation']",7.99
10287.0,"['Action', 'RPG']",3.99
10288.0,"['Casual', 'Simulation']",6.99
10289.0,"['Action', 'RPG']",3.99
10290.0,"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",9.99
10291.0,"['Massively Multiplayer', 'RPG']",39.99
10292.0,"['Action', 'RPG']",4.99
10293.0,"['Massively Multiplayer', 'RPG']",4.99
10294.0,"['Massively Multiplayer', 'RPG']",7.99
10295.0,"['Massively Multiplayer', 'RPG']",9.99
10296.0,"['Indie', 'RPG', 'Strategy']",2.99
10297.0,"['Indie', 'Simulation', 'Strategy']",2.99
10298.0,"['Action', 'Casual', 'Indie']",2.99
10299.0,"['Action', 'Adventure', 'Indie']",2.99
10300.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",0.99
10301.0,"['RPG', 'Strategy']",9.99
10302.0,"['Action', 'Adventure', 'Indie']",14.99
10303.0,"['Casual', 'Indie']",4.99
10304.0,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",19.99
10305.0,['Strategy'],2.99
10306.0,"['Action', 'Indie', 'Racing']",0.0
10307.0,"['Action', 'Adventure', 'Casual', 'Indie']",0.0
10308.0,"['Action', 'Adventure', 'Indie', 'Simulation']",0.0
10310.0,"['Casual', 'Indie']",0.0
10311.0,"['Adventure', 'Casual']",1.99
10312.0,"['Action', 'Indie']",2.99
10313.0,"['Action', 'Adventure', 'Indie', 'RPG']",12.99
10314.0,"['Casual', 'Indie']",4.99
10315.0,"['Action', 'Indie', 'Massively Multiplayer']",8.99
10316.0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",29.99
10317.0,"['Action', 'Indie']",9.99
10318.0,"['Action', 'Indie']",0.99
10319.0,['Sports'],29.99
10320.0,"['Action', 'Indie']",0.99
10321.0,['Action'],49.99
10322.0,"['Action', 'Casual', 'Strategy']",4.99
10323.0,"['Adventure', 'Casual', 'Indie']",4.99
10324.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",0.99
10325.0,"['Casual', 'Indie', 'Strategy']",0.99
10326.0,['Simulation'],1.99
10327.0,"['Indie', 'Simulation', 'Strategy']",1.99
10328.0,"['Casual', 'Indie', 'Simulation']",1.99
10329.0,"['Casual', 'Indie', 'Racing']",17.99
10330.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",9.99
10331.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",1.99
10332.0,['Simulation'],5.99
10333.0,['Simulation'],2.99
10335.0,['Indie'],14.99
10336.0,"['Casual', 'Indie', 'Early Access']",6.99
10337.0,['Indie'],0.99
10338.0,"['RPG', 'Early Access']",6.99
10339.0,['Indie'],4.99
10340.0,['Indie'],2.99
10341.0,"['Casual', 'Simulation']",39.99
10344.0,"['Indie', 'Strategy']",0.0
10345.0,"['Action', 'Casual', 'Indie', 'Strategy']",14.99
10346.0,"['RPG', 'Strategy']",4.99
10347.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",24.99
10348.0,['Racing'],4.99
10349.0,['Racing'],3.99
10350.0,"['Casual', 'Indie', 'Strategy']",0.99
10351.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0.99
10352.0,"['Action', 'Adventure', 'Indie', 'Early Access']",4.99
10353.0,['Strategy'],9.99
10354.0,"['Indie', 'Strategy']",1.99
10355.0,"['Adventure', 'Casual', 'Indie', 'Simulation']",8.99
10356.0,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2.99
10359.0,"['Adventure', 'Casual']",2.99
10361.0,"['Action', 'Casual', 'Indie']",14.99
10362.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2.99
10363.0,"['Action', 'Adventure', 'Casual', 'Indie']",14.99
10364.0,"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",9.99
10365.0,"['Action', 'Casual', 'Indie']",19.99
10366.0,"['Casual', 'Indie', 'Strategy']",0.99
10367.0,"['Action', 'Indie']",6.99
10368.0,"['Indie', 'Simulation', 'Strategy']",5.99
10369.0,"['Adventure', 'Indie', 'RPG']",14.99
10370.0,"['Free to Play', 'Indie']",9.99
10371.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",0.0
10372.0,"['Action', 'Casual', 'Indie', 'Racing', 'Early Access']",5.99
10373.0,['Indie'],2.99
10374.0,"['Action', 'Casual', 'Indie', 'Strategy', 'Early Access']",1.99
10375.0,"['Racing', 'Simulation', 'Sports']",9.99
10376.0,['Indie'],2.99
10377.0,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",0.99
10378.0,['Simulation'],4.99
10379.0,"['Casual', 'Indie']",4.99
10380.0,"['Action', 'Adventure', 'Indie', 'RPG']",0.99
10381.0,['Adventure'],11.99
10382.0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy']",4.99
10383.0,"['Action', 'Casual', 'Indie', 'RPG', 'Simulation']",4.99
10384.0,"['Action', 'Casual', 'Indie', 'Early Access']",4.99
10385.0,"['Casual', 'Indie']",14.99
10386.0,"['Action', 'Adventure', 'Casual', 'Indie']",0.99
10387.0,"['Indie', 'Strategy', 'Early Access']",12.99
10388.0,['Strategy'],15.99
10389.0,"['Action', 'Adventure', 'Indie']",3.99
10390.0,"['Adventure', 'Indie']",9.99
10391.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99
10392.0,"['Casual', 'Indie']",6.99
10393.0,"['Casual', 'Indie']",0.99
10394.0,['Indie'],0.99
10395.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",0.99
10396.0,"['Action', 'Adventure', 'Indie', 'RPG']",0.99
10397.0,"['Casual', 'Indie', 'Simulation']",9.99
10398.0,"['Action', 'Indie']",9.99
10399.0,"['Casual', 'Indie', 'Simulation']",6.99
10400.0,"['Casual', 'Indie', 'Strategy']",0.99
10401.0,"['Action', 'Indie']",1.99
10402.0,"['Action', 'Adventure', 'Indie']",1.99
10403.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",9.99
10404.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2.99
10405.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",7.99
10406.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",0.99
10407.0,"['Action', 'Adventure', 'Indie']",0.99
10408.0,"['Action', 'Indie']",4.99
10409.0,"['Casual', 'Indie']",0.99
10410.0,"['Casual', 'Indie', 'Racing']",5.99
10412.0,"['Action', 'Adventure', 'Indie']",9.99
10413.0,['Strategy'],0.0
10414.0,"['Adventure', 'Casual']",14.99
10415.0,"['Indie', 'Racing', 'Simulation', 'Sports']",9.99
10417.0,"['Action', 'Adventure', 'Indie']",1.99
10418.0,['Action'],14.99
10419.0,['Strategy'],2.99
10420.0,"['Action', 'Indie']",7.99
10421.0,"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']",4.99
10422.0,"['Action', 'Indie']",2.99
10423.0,"['Casual', 'Indie']",9.99
10424.0,"['Adventure', 'Casual', 'Indie', 'Strategy']",1.99
10425.0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2.99
10426.0,"['Action', 'Adventure']",4.99
10427.0,"['Action', 'Indie']",9.99
10428.0,"['Casual', 'Free to Play', 'Indie', 'Simulation']",2.99
10429.0,"['Casual', 'Indie']",2.99
10430.0,"['Action', 'Casual', 'Indie', 'Early Access']",0.99
10431.0,"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",0.0
10432.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2.99
10433.0,"['Casual', 'Indie']",7.99
10434.0,"['Indie', 'RPG', 'Strategy']",9.99
10435.0,"['Action', 'Adventure', 'Casual', 'Indie']",4.99
10437.0,"['Indie', 'RPG', 'Strategy']",1.99
10438.0,"['Indie', 'RPG', 'Strategy']",4.99
10439.0,"['Indie', 'RPG', 'Strategy']",3.99
10440.0,"['Action', 'Casual', 'Indie']",4.99
10441.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",1.99
10442.0,"['Adventure', 'Indie', 'Strategy']",0.99
10443.0,['Casual'],19.99
10444.0,"['Casual', 'Indie']",1.99
10445.0,"['Action', 'Adventure', 'Free to Play']",0.0
10446.0,"['Action', 'Adventure']",4.99
10447.0,"['Action', 'Adventure', 'Free to Play']",19.99
10448.0,"['Adventure', 'Casual']",19.99
10449.0,"['Action', 'Indie']",0.99
10450.0,['Adventure'],0.0
10451.0,"['Action', 'Simulation', 'Strategy']",0.99
10452.0,"['Action', 'Casual', 'Indie', 'Strategy']",3.99
10453.0,"['Action', 'Adventure', 'Indie', 'Strategy']",0.99
10454.0,['Strategy'],3.99
10455.0,"['Action', 'Adventure', 'Indie']",9.99
10456.0,"['Action', 'Adventure', 'Casual', 'Indie']",9.99
10457.0,"['Action', 'Adventure', 'Casual', 'Indie']",11.99
10458.0,"['Action', 'Adventure', 'Casual', 'Indie']",4.99
10459.0,['Action'],1.99
10460.0,"['Adventure', 'Indie', 'Strategy']",3.99
10461.0,"['Action', 'Indie', 'Simulation']",9.99
10462.0,"['Adventure', 'Indie', 'Simulation', 'Strategy']",1.99
10463.0,"['Action', 'Indie', 'Early Access']",10.99
10464.0,"['Action', 'Casual', 'Indie', 'Strategy']",4.99
10465.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",39.99
10466.0,"['Casual', 'Indie', 'Simulation']",9.99
10467.0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",0.99
10468.0,"['Action', 'Casual', 'Indie']",4.99
10469.0,"['Casual', 'Early Access']",1.99
10470.0,"['Indie', 'RPG', 'Strategy']",4.99
10471.0,"['Action', 'Adventure', 'Indie', 'Simulation']",9.99
10472.0,"['Indie', 'Simulation']",9.99
10473.0,['Indie'],4.99
10474.0,"['Action', 'Adventure', 'Casual', 'Indie']",9.99
10475.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Massively Multiplayer', 'Racing', 'RPG', 'Simulation', 'Sports', 'Strategy']",12.99
10476.0,"['Casual', 'Indie', 'Simulation']",4.99
10477.0,"['Action', 'Casual', 'Indie']",1.99
10478.0,"['Adventure', 'Casual']",5.99
10479.0,['Casual'],2.99
10480.0,['RPG'],29.99
10481.0,"['Animation &amp; Modeling', 'Design &amp; Illustration']",14.99
10482.0,['Casual'],9.99
10483.0,['Casual'],0.0
10484.0,['Casual'],2.99
10485.0,['Casual'],2.99
10486.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",0.0
10487.0,"['Action', 'Adventure', 'Indie']",4.99
10488.0,"['Action', 'Adventure', 'Indie']",4.99
10489.0,"['Action', 'Adventure', 'Casual', 'Indie']",1.99
10490.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",4.99
10491.0,"['Indie', 'RPG', 'Strategy']",1.99
10492.0,"['Casual', 'Indie', 'Simulation']",7.99
10493.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",0.99
10494.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",3.99
10496.0,"['RPG', 'Strategy']",1.99
10497.0,"['RPG', 'Strategy']",2.99
10498.0,"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Early Access']",6.99
10499.0,"['Action', 'Casual', 'Indie']",1.99
10500.0,['Casual'],3.99
10502.0,['Indie'],9.99
10504.0,"['Adventure', 'Casual', 'Indie']",0.99
10505.0,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",24.99
10506.0,"['Casual', 'Indie', 'Simulation']",1.99
10507.0,['RPG'],4.99
10508.0,"['Free to Play', 'RPG']",0.0
10509.0,['Simulation'],7.99
10510.0,['Simulation'],2.99
10511.0,['Simulation'],4.99
10512.0,['Simulation'],2.99
10513.0,"['Action', 'Indie']",2.99
10514.0,['Action'],2.99
10515.0,"['Action', 'Indie']",2.99
10516.0,"['Casual', 'Indie']",2.99
10517.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2.99
10518.0,['Action'],2.99
10519.0,['Indie'],5.99
10521.0,['Casual'],4.99
10522.0,"['Action', 'Indie']",0.99
10523.0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99
10524.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'Strategy']",1.99
10526.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2.99
10527.0,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'Strategy']",0.99
10528.0,"['Action', 'Casual', 'Indie', 'RPG', 'Strategy']",1.99
10529.0,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Strategy']",0.0
10530.0,"['Casual', 'Indie', 'Simulation']",4.99
10531.0,"['Casual', 'Strategy']",0.99
10532.0,"['Adventure', 'Casual']",0.99
10533.0,"['Casual', 'Indie', 'Simulation', 'Strategy']",14.99
10534.0,"['Adventure', 'Indie']",6.99
10535.0,['Action'],3.99
10536.0,"['Action', 'Indie']",4.99
10537.0,"['Adventure', 'Free to Play']",3.99
10539.0,['Simulation'],8.99
10540.0,['Casual'],0.99
10541.0,"['Casual', 'Free to Play']",24.99
10542.0,"['Action', 'Indie']",9.99
10543.0,['Action'],49.99
10544.0,"['Simulation', 'Strategy']",12.99
10545.0,"['Action', 'Adventure', 'Indie', 'RPG']",9.99
